,InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified,CI,decade,IndividualFishID,Dissector_and_Examiner,DissectionDate,Sex,TotalLength_mm,StandardLength_mm,Weight_mg,NotesOnSpecimenPriorToDissection,Date_Datasheet_Completed,ParasitesFound,TREM.METAGS.SKIN,myxo.thel.Skin,BuccalCavity,TREM.MET.BodyCavity,CYST.UNK.PectoralFin,TREM.BUC.PectoralFin,TREM.MET.AF.PectoralFin,TREM.METAF.PelvicFin,CYST.UNK.AnalFin,META.UNK.AnalFin,TREM.METAF.AnalFin,trem.buc.AnalFin,trem.buc.CaudalFin,trem.metaf.caudalfin,TREM.MET.CaudalFin,TREM.METAGS.CaudalFin,META.HS.CaudalFin,META.UNK.CAUDALFIN,META.UNK.DorsalFin,CYST.UNK.CaudalFin,MYXO.THEL.CaudalFin,MYXO.THEL.dorsalFIN,MYX.GO.GONAD,TREM.METAGS.Liver,TREM.MET.LIVER,META.UNK.LIVER,Spleen,TREM.MET.Kidney,TREM.METAGS.Kidney,MYXO.GO.Kidney,META.UNK.EYE,CYST.LB.EYE,CYST.UNK.Eye,MYXO.GO.Eye,Heart,CYST.EMPTY.Stomach,TREM.METAGS.Stomach,NEM.CONA.CONNECTIVETISSUES,NEM.CYST.CONNECTIVETISSUE,TREM.MET.ConnectiveTissue,TREM.METAGS.CONNECTIVETISSUE,meta.unkn.connectivetissue,CYST.UNK.CONNECTIVETISSUES,CYST.EMPTY.ConnectiveTissue,MYX.GO.CONNECTIVETISSUE,MYXO.THEL.ConnectiveTissue,MYXO.UNK Connective Tissue,cest.godz.intestine,CEST.VIT.INTESTINE,CEST.PEA.Intestine,CEST.UNK.Intestine,TREM.MET.Intestine,TREM.MET.GS.Intestine,meta.unkn.intestine,NEM.CONA.Intestine,NEM.TRBK intestine,TREM.METAGS.GILL,TREM.METAF.GILL,TREM.MET.GILL,META.UNK.GILL,MONO.DACT.GILL,MONO.GYRO.Gill,MYXO.THEL.GILL,MYXO.SBAD.GILL,MYXO.BC.GILL,MYXO.UNK GILL,CYST.LB.GILL,cyst.unkn.gill,COP.GRAB.GILL,CEST.L.FLUSH,TREM.METAGS.FLUSH,TREM.MET.FLUSH,TREM.META.UCC.Flush,TREM.MS.FLUSH,NEM.LARV.Flush,MONO.GYRO.Flush,WORM.A.Flush,NEM.CONA.VOUCH,NEM.CYST.VOUCH,NEM.LARV.VOUCH,NEM.TRBK VOUCH,CEST.GODZ.VOUCH,CEST.VIT.VOUCH,CEST.L.VOUCH,CEST.PEA VOUCH,CEST.UNK,TREM.METAGS.VOUCH,TREM.MET.VOUCH,TREM.METAF.VOUCH,TREM.META.UCC.VOUCHERED,TREM.BUC.VOUCHED,TREM.MS.VOUCHERED,META.UNK.VOUCH,MONO.DACT.VOUCH,MONO.GYRN.VOUCH,MYX.GO.VOUCH,MYXO.THEL.VOUCH,MYXO.SBAD.VOUCH,MYXO.BC VOUCH,WORM.A.VOUCH,CYST.EMPTY.VOUCH,CYST.LB.VOUCH,CYST.UNK.VOUCH,COP.GRAB.VOUCHERED
,TU,,68175,95,Pimephales vigilax,,,,,,,,,,,,,Pearl River at river mile 54. 23 mi SE of Bogulsa,,,1971,7,25,Suttkus and Gunning,,,,,,,,68175_04,IJ GMC,6/13/2024,M,39,32,53.2,,6/14/24,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,TU,,40619,34,Pimephales vigilax,,,,,,,,,,,,,Pearl River above coburn creek 1.4mi E of Bogalusa,,,1966,4,22,Suttkus and Gunning,,,,,,,,40619_03,DJB GMC,6/14/2024,NA,71,57,311.7,no parasites :(,6/14/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,159966,537,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1991,1,3,Suttkus and Caruso,,,,,,,,159966_01,JT KL,6/14/2024,NA,36,26,28.8,Only 211 in lot viable due to size; CEST.UNK broken 2 heads seen,6/14/2024,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,na,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,TU,,40619,34,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.4 mi E. of Bogalusa,,,1966,4,22,Suttkus and Gunning,,,,,,,,40619_02,CLW,6/14/2024,NA,48,40,81.3,,6/14/2024,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,172508,155,Pimephales vigilax,,,,,,,,,,,,,Pearl River along right bank 1.0 mi below LA Hwy 10,,,1995,1,14,RD and JS Suttkus,,,,,,,,172508_4,SC KL ,6/14/2024,NA,46,36,69.6,,6/14/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,TU,,182476,127,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1997,4,13,RD and JS Suttkus,,,,,,,,182476_03,SC GMC,6/14/2024,NA,46,37,72.3,of 127 only 119 in lot were viable because of size; CYST.NEH present in fins,6/14/2024,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,40619,34,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.4 mi E. of Bogalusa,,,1966,4,22,Suttkus and Gunning,,,,,,,,40619_04,DJB CLW,6/14/2024,NA,57,41,154.1,,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,na,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,150524,189,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank,,,1987,10,29,Suttkus and Caruss,,,,,,,,150524_03,SC KL,6/14/2024,NA,54,42,104.9,only 151 specimens in lot were viable due to size restrictions,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0
,TU,,182476,127,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1997,4,13,RD and JS Suttkus,,,,,,,,182476_04,DJB DMDM GMC,6/13/2023,NA,70,57,393.1,Only 119 Specimen were viable for dissection due to size restriction,6/14/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,177852,430,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank at River Mile 54,,,1996,1,13,RD and JS Suttkus,,,,,,,,177852_01,DJB GMC,6/17/2024,F,40,31,81.2,Only 334 usable in lot due to size; MilliQ started,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,177852,430,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank at River Mile 55,,,1996,1,13,RD and JS Suttkus,,,,,,,,177852_02,SC KL,6/17/2024,NA,39,32,49.7,Only 334 usable in lot due to size; MilliQ started; CYST.NEH present in fins; liver and C.T. TREM.MET vouchered separately,6/17/2024,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,na,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
,TU,,198296,76,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank at River Mile 54,,,2005,2,12,RD and JS Suttkus,,,,,,,,198296_02,SC GMC/CJW,6/17/2024,M,70,59,353.9,"first chose fish >70mm (3 in total for this lot), then had 63 fish in the lot viable due to size and randomly selected from them to get the last fish for sampling; started MilliQ today; TREM.MET in liver and CT were vouchered seperately",6/17/2024,,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,198296,76,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank at River Mile 55,,,2005,2,12,RD and JS Suttkus,,,,,,,,198296_03,SC KL,6/17/2024,NA,70,64,427.8,"first chose fish >70mm (3 in total for this lot), then had 63 fish in the lot viable due to size and randomly selected from them to get the last fish for sampling; started MilliQ today; CYST.NEH seen in fins",6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,TU,,39293,46,Pimephales vigilax,,,,,,,,,,,,,Pearl river just above Coburn Creek 1.4 mi E. of Bogalusa,,,1965,11,19,Suttkus and Gunning,,,,,,,,39293_01,SC CJW,6/17/2024,NA,64,51,177.7,Started milliq today; only 45 viable in lot due to size; CYST.NP in gills,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,na,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,39293,46,Pimephales vigilax,,,,,,,,,,,,,Pearl river just above Coburn Creek 1.4 mi E. of Bogalusa,,,1965,11,19,Suttkus and Gunning,,,,,,,,39293_03,SC CJW,6/17/2024,NA,46,37,59.5,Started milliq today; only 45 viable in lot due to size,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,39293,46,Pimephales vigilax,,,,,,,,,,,,,Pearl river just above Coburn Creek 1.4 mi E. of Bogalusa,,,1965,11,19,Suttkus and Gunning,,,,,,,,39293_04,DJB GMC,6/17/2024,M,57,45,123,Started milliq today; only 45 viable in lot due to size,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,40619,34,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above caburn creek 1.4mi E of Bogalusa,,,1966,4,22,Suttkus and Gunning,,,,,,,,40619_01,SC KL,06/14/2024,NA,49,39,85.4,,06/17/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,TU,,182476,127,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1997,4,13,RD and JS Suttkus,,,,,,,,182456_01,SC CJW,6/13/2024,NA,36,27,34.9,"Only 119 specimens viable in lot due to size; clear, empty cyst on exterior of intestine",6/17/2024,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,na,0,3,1,0,0,0,1,na,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,TU,,159966,537,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1991,1,3,Suttkus and Caruso,,,,,,,,15966_02,DJB DMDM,6/14/2024,NA,59,42,164.9,Only 211 viable due to size,06/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,39293,46,Pimephales vigilax,,,,,,,,,,,,,Pearl river just above Coburn Creek 1.4 mi E. of Bogalusa,,,1965,11,19,Suttkus and Gunning,,,,,,,,39293_02,DJB GMC,6/17/2024,F ,63,50,154.6,Started Milliq,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,182476,127,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1997,4,13,RD and JS Suttkus,,,,,,,,182476_02,SC SC/CJW,6/13/2024,NA,41,32,48.5,"Only 119 specimens viable in lot due to size; clear, CYST.NEH in fins; liver parasite in tube labelled ""P.""",6/14/2024,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,2,0,0,na,na,na,0,0,0,0,na,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,TU,,198296,76,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank at river mile 54,,,2005,2,12,RD and JS Suttkus,,,,,,,,198296_01,DJB KL CJW ,06/17/2024,F,54,44,143.3,"Total number is 66, we are using miliq water, CYST.NEH in fins",6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,172508,155,Pimephales vigilax,,,,,,,,,,,,,Pearl River along right bank 1.0 mi below LA HWY 10,,,1995,1,14,RD and JS Suttkus,,,,,,,,172508_01,SC GMC,06/13/2024,F,39,31,55.4,,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,0,0,0,na,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
,TU,,198296,76,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank at river mile 54,,,2005,2,12,RD and JS Suttkus,,,,,,,,198296_04,JT DMDM,6/17/2024,NA,73,58,380.8,"first chose fish >70mm (3 in total for this lot), then had 63 fish in the lot viable due to size and randomly selected from them to get the last fish for sampling; started MilliQ today",6/17/2024,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,177852,430,Pimephales vigilax,,,,,,,,,,,,,Pearl Rver along left bank at River Mile 54,,,1996,1,13,RD and JS Suttkus,,,,,,,,177852_03,DJB KL,06/17/2024,NA,35,28,50.4,"Only 334 useable, MilliQ",6/17/2024,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
,TU,,138233,74,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank,,,1984,10,19,Suttkus and Goodfellow,,,,,,,,138233_01,SC CLW,6/17/2024,NA,50,41,103.8,insect wings and other parts in gut,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,138233,74,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank,,,1984,10,19,Suttkus and Goodfellow,,,,,,,,138233_02,SC DMDM,6/17/2024,F,52,41,117,,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,TU,,53048,17,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.5 mi E of Bogalusa,,,1968,7,18,"Suttkus, Laska, Remington",,,,,,,,53048_02,DJB CJW,6/17/2024,NA,67,55,285.3,MilliQ started; CYST.NEH in fins; CYST.UNK in gills small and golden,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,na,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
,TU,,53048,17,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.5 mi E of Bogalusa,,,1968,7,18,"Suttkus, Laska, Remington",,,,,,,,53048_04,SC KL,6/17/2024,NA,58,47,164.4,MilliQ started,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,TU,,177852,430,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank at River Mile 54,,,1996,1,13,RD and JS Suttkus,,,,,,,,177852_04,SC GMC,6/17/2024,NA,36,28,31.2,Only 334 fish viable in lot due to size; started MilliQ,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,53048,17,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.5 mi E of Bogalusa,,,1968,7,18,"Suttkus, Laska, Remington",,,,,,,,53048_03,SC DMDM,6/17/2024,F,53,43,132.5,MilliQ started,6/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,,,Pimephales vigilax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TU,,,,Pimephales vigilax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TU,,,,Pimephales vigilax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TU,,,,Pimephales vigilax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TU,,,,Pimephales vigilax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TU,,,,Pimephales vigilax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,