CatalogNumber,IndividualFishID,IndividualCount,ScientificName,Latitude,Longitude,Locality,YearCollected,MonthCollected,DayCollected,Collector,Dissector,DissectionDate,TotalLength_mm,StandardLength_mm,weight_mg,Sex,Date_datasheet_complete,Notes,TREM.LARV.Skin,MYX.S.SKIN,MYX.F.SKIN,CYST.UNK.SKIN,COPE.HNY.SKIN,BuccalCavity,BodyCavity,TREM.LARV.PectoralFin,MYX.F.PECTORALFIN,MYX.F.PELVICFIN,MYX.F.ANALFIN,MYX.F.CAUDALFIN,MYX.F.DORSALFIN,CYST.B.PECTORALFIN,CYST.UNK.PELVIC,TREM.LARV.PelvicFin,MYX.F.PELVICFIN,TREM.LARV.AnalFin,MYX.F.ANALFIN,TREM.LARV.CaudalFin,META.UNK.CAUDALFIN,MYX.F.CAUDALFIN,MYX.F.DorsalFin,CILLIATE.FU.PectoralFin,Gonad,Liver,Spleen,MYX.KL.Kidney,meta.unk.eye,MYX.E.EYE,Heart,MYX.CM.GALLBLADDER,MYX.GM.Gallbladder,myx.bna.gallbladder,MYX.UNK.SWIMBLADDER,CEST.MEGAN.STOMACH,NEM.B.STOMACH,NEM.LARV.STOMACH,NEM.CER.Stomach,CEST.ARCH.INTESTINE,CEST.WS.INTESTINE,CEST.TRI.INTESTINE,CEST.MEGAN.INTESTINE,CEST.UNK.INTESTINE,NEM.AM.INTESTINE,NEM.B.INTESTINE,nem.ooh.intestine,NEM.CER.INTESTINE,NEM.CERL.INTESTINE,NEM.CTR.INTESTINE,NEM.UNK.Intestine,TREM.SEP.INTESTINE,TREM.ORS.INTESTINE,TREM.CV.INTESTINE,META.UNK.INTESTINE,CYST.DE.INTESTINE,CYST.UNKN.Intestine,meta.unk.connectivetissues,CYST.UNKN.ConnectiveTissue,MYX.G.GILL,MYX.E.GILL,COPE.HNY.GILL,CILIATE.FU.GILL,CYST.UNKN.Gill,MONO.NID.Flush,Myx.g.Flush,CILIATE.VOUCH,CEST.ARCH.VOUCH,CEST.WS.VOUCH,CEST.TRI.VOUCH,CEST.MEGAN.VOUCH,CEST.UNK.VOUCH,COPE.HNY.VOUCH,NEM.AM.VOUCH,NEM.B.VOUCH,nem.ooh.vouch,NEM.CER.VOUCH,NEM.CERL.VOUCH,NEM.CTR.VOUCH,NEM.UNK.VOUCH,META.UNK.VOUCH,TREM.SEP.VOUCH,TREM.ORS.VOUCH,TREM.CV.VOUCH,TREM.LARV.SKIN.VOUCH,TREM.LARV.FIN.VOUCH,TREM.SEP.VOUCH,MONO.NID.VOUCH,MYX.E.VOUCH,MYX.GM.VOUCH,MYX.KL.VOUCH,MYX.S.VOUCH,MYX.BNA.VOUCH,MYX.G.VOUCH,MYX.CM.VOUCH,MYX.F.VOUCH,CYST.DE.VOUCH,CYST.UNKN.VOUCH,CEST.ARCH.MOUNT,CEST.WS.MOUNT,CEST.TRI.MOUNT,CEST.MEGAN.MOUNT,TREM.CV.MOUNT
31000,31000_01,10,Carpiodes velifer,,,"Pearl River just above mouth of Coburn Creek, 1.5mi E of Hwy 7 in Bogalusa",1963,12,12,Suttkus and Jennings,gmc,07/31/2024,64,44,2354,na,07/31/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
177831,177831_04,9,Carpiodes velifer,,,Pearl River along right bank two bends above River Mile 54,1996,1,13,RD and JS Suttkus,DJB GMC,07/31/2024,53,40,1469,na,07/31/2024,8 viable due to size (1 less than 30 mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152902,152902_01,9,Carpiodes velifer,,,Pearl river along left bank opposite Bogalusa Creek,1988,7,21,Suttkus and Caruso,djb kl,07/31/2024,34,26,301,na,07/31/2024,randomly selected from 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
177831,177831_02,9,Carpiodes velifer,,,Pearl River along right bank two bends above River Mile 54,1996,1,13,RD and JS Suttkus,djb cjw,07/31/2024,41,31,582,na,07/31/2024,8 viable due to size (1 less than 30 mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
38138,38138_01,15,Carpiodes velifer,,,Pearl River half a mile below Richardson Landing 1.5 mi SE of Bogalusa,1965,8,6,Suttkus and Gunning,DJB CJW,07/31/2024,40,28,647,na,07/31/2024,13 viable due to size (2 less than 30 mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0
31000,31000_04,10,Carpiodes velifer,,,"Pearl River just above mouth of Coburn Creek, 1.5mi E of Hwy 7 in Bogalusa",1963,12,12,Suttkus and Jennings,djb kl,07/31/2024,43,32,861,na,07/31/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,
38138,38138_04,15,Carpiodes velifer,,,Pearl River half a mile below Richardson Landing 1.5 mi SE of Bogalusa,1965,8,6,Suttkus and Gunning,DJB CJW,07/31/2024,33,24,325,na,07/31/2024,13 viable due to size (2 less than 30 mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31000,31000_02,10,Carpiodes velifer,,,"Pearl River just above mouth of Coburn Creek, 1.5mi E of Hwy 7 in Bogalusa",1963,12,12,Suttkus and Jennings,ij djb cjw,07/31/2024,51,39,1487,na,07/31/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,,,,,
38138,38138_03,15,Carpiodes velifer,,,Pearl River half a mile below Richardson Landing 1.5 mi SE of Bogalusa,1965,8,6,Suttkus and Gunning,DJB KL,07/31/2024,48,36,1093,na,07/31/2024,13 viable due to size (2 less than 30 mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
31000,31000_03,10,Carpiodes velifer,,,"Pearl River just above mouth of Coburn Creek, 1.5mi E of Hwy 7 in Bogalusa",1963,12,12,Suttkus and Jennings,djb dmdm,07/31/2024,52,38,1398,na,07/31/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,,,,
128025,128025_01,27,Carpiodes velifer,,,Pearl River along right bank between mouth of Coburn and Bogalusa Creek,1982,10,21,Suttkus and Rohmann,ij cjw,07/31/2024,36,25,291,na,07/31/2024,randomly selected from 24 due to size (3<30mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,,,,,
112536,112536_01,21,Carpiodes velifer,,,Pearl River along left bank just above Coburn Creek 1.5 mi E of Bogalusa,1979,4,20,sorensen and rohmann,ij djb dmdm,07/31/2024,45,32,905,na,07/31/2024,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,4,1,1,0,0,0,0,0,,,,,,,
1121536,112536_04,21,Carpiodes velifer,,,Pearl River along left bank just above Coburn Creek 1.5 mi E of Bogalusa,1979,4,20,sorensen and rohmann,JT GMC,07/31/2024,41,30,598,na,07/31/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
177831,177831_03,9,Carpiodes velifer,,,Pearl River along right bank two bends above River Mile 54,1996,1,13,RD and JS Suttkus,djb clw,07/31/2024,35,25,288,na,07/31/2024,8 viable due to size (1<30mm),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,
38138,38138_02,15,Carpiodes velifer,,,Pearl River half a mile below Richardson Landing 1.5 mi SE of Bogalusa,1965,8,6,Suttkus and Gunning,sc jt cjw,07/31/2024,37,27,481,na,07/31/2024,13 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
128025,128025_01,27,Carpiodes velifer,,,Pearl River along right bank between mouth of Coburn and Bogalusa Creek,1982,10,21,Suttkus and Rohmann,sc djb gmc,07/31/2024,33,25,244,na,07/31/2024,randomly selected from 24 due to size,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
151218,151218_02,52,Carpiodes velifer,,,Pearl River along right bank 0.5 mi below Richardson Landing,1988,1,14,Suttkus,DMDM,07/31/2024,38,27,446,na,08/01/2024,Randomly selected from 44 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
190972,190972_01,9,Carpiodes velifer,,,Pearl River along right bank of second bend above river mile 54,2000,7,1,RD and JS Suttkus,kl,08/01/2024,29,22,253,na,08/01/2024,Selected from 28mm and above,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
0,178358_02,11,Carpiodes velifer,,,Pearl Rivera long left bank opposite mouth of Bogalusa Creek,1996,4,6,RD and JS Suttkus,JT DMDM KL GMC,07/31/2024,57,42,1424,na,08/01/2024,Dorsal fin not whole,0,17,0,0,0,0,0,0,1,0,21,13,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0,
31086,31086_04,7,Carpiodes velifer,,,"Pearl River between mouth of Coburn + Bogalusa Cr, 1.4 mi east of Hwy 7 in Bogalusa",1964,2,20,Suttkus and Gunning,jt kl,08/01/2024,41,29,426,na,08/01/2024,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,
151218,151218_03,52,Carpiodes velifer,,,Pearl River along right bank 0.5 mi below Richardson Landing,1988,1,14,Suttkus and Caruso,DMDM CJW,07/31/2024,39,28,527,na,08/01/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31360,31360_03,42,Carpiodes velifer,,,"Pearl River at river mile 54, 2.2mi SE of Bogalusa",1963,5,20,Suttkus and Gunning,djb gmc kl,08/01/2024,32,25,294,na,08/01/2024,5 viable in lot due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
123304,123304_04,35,Carpiodes velifer,,,Pearl River along right bank between Coburn and Bogalusa Creek,1981,10,22,Suttkus and Rohmann,DMDM CJW,08/01/2024,37,26,426,na,08/01/2024,Randomly selecting from 13 fish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
190972,190972_04,9,Carpiodes velifer,,,Pearl River along right bank at second bend above river mile 54,2000,7,1,RD and JS Suttkus,kl,08/01/2024,30,23,279,na,08/01/2024,Selected from 28mm and above,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
123304,123304_02,35,Carpiodes velifer,,,Pearl River along right bank between Coburn and Bogalusa Creek,1981,10,22,Suttkus and Rohmann,DMDM GMC,08/01/2024,36,21,413,na,08/01/2024,Randomly selecting from 13 fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
100830,100830_04,8,Carpiodes velifer,,,"Pearl River just above mouth of Coburn Creek, 1.5mi E of Hwy 7 in Bogalusa",1977,1,19,Suttkus and Sorensen,jt kl,08/01/2024,34,27,301,na,08/01/2024,6 viable due to size (2<30mm),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,,,,
123304,123304_03,35,Carpiodes velifer,,,Pearl River along right bank between Coburn and Bogalusa Creek,1981,10,22,Suttkus and Rohmann,JT SC DMDM,08/01/2024,40,29,517,na,08/01/2024,Randomly selecting from 13 fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0
31000,31000_05,10,Carpiodes velifer,,,"Pearl River just above mouth of Coburn Creek, 1.5mi E of Hwy 7 in Bogalusa",1963,12,12,Suttkus and Gunning,jt dmdm,08/01/2024,44,34,886,na,08/01/2024,Randomly selected from 6 (4 previously dissected),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,
120209,120209_02,23,Carpiodes velifer,,,Pearl River along left bank just above Coburn Creek 1.5 mi E of Bogalusa,1981,1,22,Suttkus and Sorensen,jt kl,08/01/2024,43,31,623,na,08/01/2024,randomly selected from 12 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
157850,157850_01,6,Carpiodes velifer,,,Pearl River along left bank opposite Bogalusa Creek,1990,4,27,Suttkus and Caruso ,djb cjw,08/01/2024,40,28,458,na,08/01/2024,"only 3 selected due to # of specimen in jar, missing part of caudal and dorsal fins",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
157850,157850_02,6,Carpiodes velifer,,,Pearl River along left bank opposite Bogalusa Creek,1990,4,27,Suttkus and Caruso ,djb cjw,08/01/2024,47,35,814,na,08/01/2024,only 3 selected due to # of specimen in jar,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
157850,157850_03,6,Carpiodes velifer,,,Pearl River along left bank opposite Bogalusa Creek,1990,4,27,Suttkus and Caruso ,djb kl,08/01/2024,49,35,1016,na,08/01/2024,"only 3 selected due to # of specimen in jar, meta.unk voucher not taken because lost",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
31554,31554_01,72,Carpiodes velifer,,,"Pearl R, just above mouth of Coburn Cr, 15mi E of Hwy 7 in Bogalusa",1963,6,13,Gunning and Shireman ,djb cjw,08/01/2024,55,41,1613,na,08/01/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31554,31554_02,72,Carpiodes velifer,,,"Pearl R, just above mouth of Coburn Cr, 15mi E of Hwy 7 in Bogalusa",1963,6,13,Gunning and Shireman ,djb cjw,08/01/2024,51,39,1246,na,08/01/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31554,31554_03,72,Carpiodes velifer,,,"Pearl R, just above mouth of Coburn Cr, 15mi E of Hwy 7 in Bogalusa",1963,6,13,Gunning and Shireman ,djb dmdm,08/01/2024,53,39,1396,na,08/01/2024,myx.cm only one spore seen ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
