InstitutionCode,CatalogNumber,IndividualCount,ScientificName,Locality,YearCollected,MonthCollected,DayCollected,Collector,CI,decade,IndividualFishID,Dissector,DissectionDate,Sex,TotalLength_mm,StandardLength_mm,weight_mg,Date_Datasheet_completed,NotesOnSpecimenPriorToDissection,ParasitesFound,MYX.OT.Skin,trem.bc.skin,CYST.UNK.SKIN,BuccalCavity,TREM.CM.BodyCavity,TREM.META.SP.pectoral fin,TREM.META.HET.pectoralfin,TREM.META.SP.PelvicFin,TREM.META.HET.PELVICFIN,CYST.UNK.PelvicFin,MONO.GDAC.PelvicFin,TREM.CM.AnalFin,TREM.META.SP.AnalFin,TREM.META.HET.ANALFIN,CYST.UNK.AnalFin,TREM.META.SP.CaudalFin,TREM.META.HET.CAUDALFIN,TREM.META.ES.CAUDALFIN,TREM.BC.CAUDALFIN,MYX.FI.CaudalFin,CYST.UNK.CaudalFin,TREM.META.SP.DorsalFin,CYST.UNK.DorsalFin,TREM.CM.Gonad,TREM.CM.Liver,TREM.ASS.LIVER,TREM.UNK.Liver,cyst.unk.liver,MYX.AK.GallBladder,TREM.CM.Spleen,TREM.CM.Kidney,cyst.unk.kidney,TREM.CM.EYE,TREM.META.UNK.EYE,META.UNK.EYE,TREM.META.GO.Eye,TREM.META.ES.eye,TREM.UNK.EYE,TREM.DIPLO.EYE,MYX.EYE.EYE,CYST.UNK.EYE,Heart,FIBER.UNK.STOMACH,TREM.CM.Stomach,TREM.CM.ConnectiveTissue,TREM.ASS.ConnectiveTissue,CYST.UNK.CONNECTIVETISSUE,CEST.BB.INTESTINE,CEST.UNK.INTESTINE,NEM.BUD.INTESTINE,NEM.UNK.INTESTINE,FIBER.UNK.Intestine,TREM.CM.INTESTINE,TREM.ASS.INTESTINE,TREM.NS.INTESTINE,TREM.META.GO.INTESTINE,meta.unk.INTESTINE,ACAN.AD.INTestine,CYST.UNK.Intestine,MYX.EYE.INT,MONO.DACT.Gill,MONO.UNK.GILL,MYX.GL.gill,MYX.TIN.GILL,myx.ot.gill,NEM.BUD.GILL,CYST.UNK.GILL,TREM.CM.GILL,TREM.META.GO.GILL,TREM.UNK.GILL,COPE.POOD.Gill,TREM.CM.Flush,TREM.ASS.Flush,TREM.UNK.Flush,META.UNK.Flush,ParasitesVouchered,NEM.BUD.VOUCH,ACAN.AD.INT.VOUCH,CEST.BB.VOUCH,COPE.POOD.VOUCH,TREM.CM.VOUCH,TREM.ASS.VOUCH,TREM.NS.VOUCH,TREM.META.UNK.VOUCH,TREM.META.GO.VOUCH,TREM.META.HET.VOUCH,TREM.META.SP.VOUCH,TREM.META.ES.VOUCH,trem.bc.vouch,TREM.DIPLO.VOUCH,TREM.UNK.VOUCH,MONO.DACT.VOUCH,MONO.GDAC.VOUCH,MYX.EYE.VOUCH,MYX.OT.VOUCH,MYX.GL.VOUCH,MYX.TIN.VOUCH,MYX.FI.VOUCH,MYX.AK.VOUCH,META.UNK.VOUCH,CYST.UNKF.VOUCH,CYST.UNK.VOUCH,FIBER.UNK.VOUCH
TU,49517,79,Hybognathus nuchalis,Pearl River just below sill at Pools Bluff; 4 miles south of Bogalusa,1967,12,26,JD Suttkus,,,49517_04,sc cjw,07/10/2024,F,105,85,10620,07/12/24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TU,161604,35,Hybognathus nuchalis,Pearl River along left bank across from mouth of Coburn Creek,1991,10,26,RD and JS Suttkus,,,161604_03,djb clw gmc,07/11/2024,na,71,56,3079,07/12/2024,"2 70mm and above fish selected, next two largest selected.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,37981,27,Hybognathus nuchalis,Pearl River just below Sill at Pools Bluff; 4 mi S of Bogolusa,1965,7,3,SUTTKUS AND GUNNING,,,37981_04,ij sc djb kl,07/11/2024,na,68,54,2539,07/12/2024,10 RANDOMLY SELCETED FROM DUE TO SIZE ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
TU,197056,69,Hybognathus nuchalis,Pearl River along right bank at second bend above River Mile 54,2004,4,24,RD AND JS Suttkus,,,197056_04,sc djb sc kl gmc,07/10/2024,na,57,46,1630,07/12/2024,"none were big enough, but biggest were choosen",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,na,0,1,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,161604,35,Hybognathus nuchalis,Pearl River along left bank across from mouth of Coburn Creek,1991,10,26,RD and JS Suttkus,,,161604_02,KL,07/11/2024,na,71,57,3166,07/12/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,149280,228,Hybognathus nuchalis,Pearl river along left bank opposite coburn creek,1987,14,1987,Suttkus and Hubert,,,149280_02,CLW CJW,07/11/2024,na,49,41,964,07/12/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
TU,149280,228,Hybognathus nuchalis,Pearl river along left bank opposite coburn creek,1987,14,1987,Suttkus and Hubert,,,149280_03,CLW ,07/11/2024,na,52,42,1134,07/12/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
TU,198587,90,Hybognathus nuchalis,Pearl River along left bank at 2nd bend below Richardson Ldg.,2005,7,15,RD and JS Suttkus,,,198587_03,DJB JT KL CJW,07/11/2024,na,52,40,1253,07/12/2024,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TU,149280,228,Hybognathus nuchalis,Pearl river along left bank opposite coburn creek,1987,14,1987,Suttkus and Hubert,,,149280_01,CLW GMC,07/11/2024,na,47,37,841,07/12/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,196858,100,Hybognathus nuchalis,Pearl River along left bank opposite mouth of coburn creek,2004,1,31,RD and JS Suttkus,,,196858_04,ij jt kl,07/15/2024,f,92,75,5799,07/15/2024,"only 1 fish was large enough (over 70mm), the other 3 choosen were the next 3 largest. White spots seen on fish ( non parasitic)",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,100406,225,Hybognathus nuchalis,Pearl River along left bank just below Pool Bluff Sill,1976,12,10,"RD Suttkus, heath, and Shaffer",,,100406_03,djb ij kl,07/15/2024,f,79,61,3402,07/15/2024,"Lot is split into 2 jars for a total of 400 fish, but this jar only had 225 fish that were selected from.",,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,196886,50,Hybognathus nuchalis,Pearl River along right bank at second bend above River Mile 54,2004,1,31,RD and JS Suttkus,,,196886_04,DJB GMC,07/12/2024,NA,77,63,3849,07/15/2024,4 over 70mm,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,0,,0,0,0,0,758,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,136233,164,Hybognathus nuchalis,Pearl River along left bank at River Mile 54,1984,7,17,Suttkus and Inaw,,,136233_02,jt dmdm,07/15/2024,f,76,60,3340,07/15/2024,"54 of the fish were over 70mm, so randomly selected from 54 out of 164 fish.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
TU,196858,100,Hybognathus nuchalis,Pearl River along left bank opposite mouth of Coburn Creek,2004,1,31,RD and JS Suttkus,,,196858_03,SC,07/15/2024,NA,63,47,1478,07/15/2024,"1 fish to size (greater than or equal to 70 mm), other 3 are next largest. Jar appears to have mold on some fish. 12 TREM.CM vouchered from liver.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,196886,50,Hybognathus nuchalis,Pearl River along right bank at second bend above River Mile 54,2004,1,31,RD and JS Suttkus,,,196886_01,djb cjw,07/12/2024,na,98,78,7711,07/15/2024,"only 4 were over 70mm, so those were selected.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
TU,196858,100,Hybognathus nuchalis,Pear River along left bank opposite mouth of Coburn Creek,2004,1,31,RD and JS Suttkus,,,196858_01,SC DMDM,07/15/2024,NA,61,48,1548,07/15/2024,"1 fish to size (greater than or equal to 70 mm), other 3 are next largest. Jar appears to have mold on some fish. 2 TREM.CM from liver vouchered.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,104270,35,Hybognathus nuchalis,"Pearl River along left bank just below sill at pools bluff, 4 miles s of bogolusa",1977,10,19,SUTTKUS AND SORENSEN,,,104270_01,IJ GMC,07/15/2024,NA,55,43,1321,07/15/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,,0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
TU,174634,27,Hybognathus nuchalis,Pearl River along right bank at Richardson Landing,1995,4,29,RD and JS Suttkus,,,174634_02,GMC CJW,07/12/2024,NA,98,82,6557,07/15/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,189549,25,Hybognathus nuchalis,Pearl River along left bank just below Pool Bluff Sill,1999,10,9,RD and JS Suttkus,,,189549_01,IJ SC,07/12/2024,NA,74,59,3492,07/15/2024,14 fish are with in bounds (over 70mm(,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,na,2,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,104270,35,Hybognathus nuchalis,Pearl R along left bank just below sill at Pools Bluff 4 miles south of Bogalusa,1977,10,19,Suttkus and Sorensen,,,104270_04,SC GMC,07/15/2024,NA,59,41,1696,07/15/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
TU,189549,25,Hybognathus nuchalis,Pearl River along left bank just below Pool Bluff Sill,1999,10,9,RD and JS Suttkus,,,189549_02,ij gmc cjw,07/12/2024,na,74,63,na,07/15/2024,14 fish are with in bounds (over 70mm(,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TU,189549,25,Hybognathus nuchalis,Pearl River along left bank just below Pools Bluff Sill,1999,10,9,RD and JS Suttkus,,,189549_03,KL DJB DMDM,07/12/2024,F,74,60,3261,07/15/2024,14 within size range (greater than or equal to 70 mm),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
TU,189549,25,Hybognathus nuchalis,Pearl River along left bank just below Pools Bluff Sill,1999,10,9,RD and JS Suttkus,,,189549_04,jt sc dmdm,07/12/2024,f,72,55,3038,07/15/2024,14 within size range (greater than or equal to 70 mm),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
TU,136233,164,Hybognathus nuchalis,Pearl River along left bank at River Mile 54,1984,7,17,Suttkus and Inaw,,,136233_01,SC KL,07/15/2024,NA,81,62,4202,07/15/2024,randomly selecting from 54 fish greater than or equal to 70 mm. 6 TREM.CM vouchered from liver.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TU,59432,35,Hybognathus nuchalis,Pearl river just above mouth of coburn creek (on opposite side of river) 1.5 miles east of Bogalusa,1969,10,28,Suttkus and Gunning,,,59432_03,sc gmc dmdm,07/11/2024,na,60,48,1926,07/15/2024,28 viable due to size (7 > 70 mm),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,1,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TU,104270,35,Hybognathus nuchalis,"Pearl River along left bank just below sill at pools bluff, 4 miles s of bogolusa",1977,10,19,Suttkus and Sorensen,,,104270_02,SC CLW,07/15/2024,NA,86,66,5312,07/15/2024,2 TREM.CM vouchered from liver,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,196886,50,Hybognathus nuchalis,Pearl River along right bank at second bend above River Mile 54,2004,1,31,RD and JS Suttkus,,,196886_03,jt kl,07/12/2024,f,89,70,5441,07/15/2024,"only 4 were over 70mm, so those were selected.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,174634,27,Hybognathus nuchalis,Pearl river along right bank at richardson landing,1995,4,29,RD and JS Suttkus,,,174634_01,sc gmc ij,07/15/2024,na,72,60,3940,07/15/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,196858,100,Hybognathus nuchalis,Pearl River along left bank opposite mouth of Coburn Creek,2004,1,31,RD and JS Suttkus,,,196858_02,SC,07/15/2024,F,58,47,1258,07/15/2024,"1 fish to size (greater than or equal to 70 mm), other 3 next longest selected. Jar appears to have mold on some film",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,174634,27,Hybognathus nuchalis,Pearl river along right bank at richardson landing,1995,4,29,RD and JS Suttkus,,,174634_04,jt kl,07/12/2024,f,80,65,5333,07/15/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
TU,118314,154,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill; 4 mi S. of Bogalusa,1980,10,23,Suttkus and Gunning,,,118314_02,SC DJB GMC,07/16/2024,na,81,67,3836,07/16/2024,Randomly selected from 132 fish over 70mm.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,160024,16,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill,1991,1,3,Suttkus and Caruso,,,160024_02,IJ KL,07/16/2024,NA,105,84,6552,07/16/2024,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,197275,117,Hybognathus nuchalis,Pearl River along left bank at River Mile 54,2004,7,17,RD and JS Suttkus,,,197275_01,JT DMDM CJW,07/15/2024,na,71,54,2267,07/16/2024,"1 over 70mm, 3 next largest selected",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,94,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TU,136233,164,Hybognathus nuchalis,Pearl River alomg left bank at River Mile 54,1984,7,17,Suttkus and Inaw,,,136233_04,DJB GMC KL,07/15/2024,na,84,68,3989,7/16/2024,Randomly selected from 54 fish greater than or equal to 70mm,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,43,0,0,0,0,0,2,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0
TU,100406,225,Hybognathus nuchalis,Pearl River along left bank just below Pool Bluff Sill,1976,12,10,"RD Suttkus, heath, and Shaffer",,,100406_01,jt ij gmc cjw,07/15/2024,f,90,70,5275,07/16/2024,"Lot is split into 2 jars for a total of 400 fish, but this jar only had 225 fish that were selected from.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TU,100406,225,Hybognathus nuchalis,Pearl River along left bank just below Pool Bluff Sill,1976,12,10,"RD Suttkus, heath, and Shaffer",,,100406_04,sc gmc kl,07/15/2024,f,69,56,2165,07/16/2024,"Lot is split into 2 jars for a total of 400 fish, but this jar only had 225 fish that were selected from.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,136233,164,Hybognathus nuchalis,Pearl River along left bank at River Mile 54,1984,7,17,Suttkus and Inaw,,,136233_03,ij sc dmdm,07/15/2024,na,79,69,na,07/16/2024,randomly selecting from 54 fish greater than or equal to 70 mm. 6 TREM.CM vouchered from liver.,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0
TU,100406,225,Hybognathus nuchalis,Pearl River along left bank just below Pool Bluff Sill,1976,12,10,"RD Suttkus, heath, and Shaffer",,,100406_02,djb gmc cjw,07/15/2024,na,121,99,14479,07/16/2024,"Lot is split into 2 jars for a total of 400 fish, but this jar only had 225 fish that were selected from.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,na,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
