InstitutionCode,CatalogNumber,IndividualCount,ScientificName,Locality,YearCollected,MonthCollected,DayCollected,Collector,CI,decade,IndividualFishID,Dissector,DissectionDate,Sex,TotalLength_mm,StandardLength_mm,weight_mg,Date_Datasheet_completed,NotesOnSpecimenPriorToDissection,ParasitesFound,MYX.OT.Skin,trem.bc.skin,CYST.UNK.SKIN,BuccalCavity,TREM.CM.BodyCavity,TREM.META.SP.pectoral fin,TREM.META.HET.pectoralfin,TREM.META.SP.PelvicFin,TREM.META.HET.PELVICFIN,CYST.UNK.PelvicFin,MONO.GDAC.PelvicFin,TREM.CM.AnalFin,TREM.META.SP.AnalFin,TREM.META.HET.ANALFIN,CYST.UNK.AnalFin,TREM.META.SP.CaudalFin,TREM.META.HET.CAUDALFIN,TREM.META.ES.CAUDALFIN,TREM.BC.CAUDALFIN,MYX.FI.CaudalFin,CYST.UNK.CaudalFin,TREM.META.SP.DorsalFin,CYST.UNK.DorsalFin,TREM.CM.Gonad,TREM.CM.Liver,TREM.ASS.LIVER,TREM.UNK.Liver,cyst.unk.liver,MYX.AK.GallBladder,TREM.CM.Spleen,TREM.CM.Kidney,cyst.unk.kidney,TREM.CM.EYE,TREM.META.UNK.EYE,META.UNK.EYE,TREM.META.GO.Eye,TREM.META.ES.eye,TREM.UNK.EYE,TREM.DIPLO.EYE,MYX.EYE.EYE,CYST.UNK.EYE,Heart,FIBER.UNK.STOMACH,TREM.CM.Stomach,TREM.CM.ConnectiveTissue,TREM.ASS.ConnectiveTissue,CYST.UNK.CONNECTIVETISSUE,CEST.BB.INTESTINE,CEST.UNK.INTESTINE,NEM.BUD.INTESTINE,NEM.UNK.INTESTINE,FIBER.UNK.Intestine,TREM.CM.INTESTINE,TREM.ASS.INTESTINE,TREM.NS.INTESTINE,TREM.META.GO.INTESTINE,meta.unk.INTESTINE,ACAN.AD.INTestine,CYST.UNK.Intestine,MYX.EYE.INT,MONO.DACT.Gill,MONO.UNK.GILL,MYX.GL.gill,MYX.TIN.GILL,myx.ot.gill,NEM.BUD.GILL,CYST.UNK.GILL,TREM.CM.GILL,TREM.META.GO.GILL,TREM.UNK.GILL,COPE.POOD.Gill,TREM.CM.Flush,TREM.ASS.Flush,TREM.UNK.Flush,META.UNK.Flush,ParasitesVouchered,NEM.BUD.VOUCH,ACAN.AD.INT.VOUCH,CEST.BB.VOUCH,COPE.POOD.VOUCH,TREM.CM.VOUCH,TREM.ASS.VOUCH,TREM.NS.VOUCH,TREM.META.UNK.VOUCH,TREM.META.GO.VOUCH,TREM.META.HET.VOUCH,TREM.META.SP.VOUCH,TREM.META.ES.VOUCH,trem.bc.vouch,TREM.DIPLO.VOUCH,TREM.UNK.VOUCH,MONO.DACT.VOUCH,MONO.GDAC.VOUCH,MYX.EYE.VOUCH,MYX.OT.VOUCH,MYX.GL.VOUCH,MYX.TIN.VOUCH,MYX.FI.VOUCH,MYX.AK.VOUCH,META.UNK.VOUCH,CYST.UNKF.VOUCH,CYST.UNK.VOUCH,FIBER.UNK.VOUCH
TU,197275,117,Hybognathus nuchalis,Pearl River along left bank at River Mile 54,2004,7,17,RD and JS Suttkus,,,197275_04,SC IJ GMC,07/16/2024,NA,67,50,1930,07/16/2024,"1 over 70mm, 3 next largest selected",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,151705,12,Hybognathus nuchalis,PEARL RIVER ALONG LEFT BANK .75 MILES BELOW RICHARDSON LDG,1988,4,14,Suttkus and Caruso,,,151705_02,IJ KL,07/16/2024,NA,76,55,2766,07/16/2024,"2fish above 70mm, other 2 were next largest",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0
TU,104270,35,Hybognathus nuchalis,"Pearl River along left bank just below sill at pools bluff, 4 miles s of bogolusa",1977,10,19,suttkus and sorensen,,,104270_03,sc dmdm kl,07/15/2024,na,75,60,2664,07/16/2024,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
TU,151705,12,Hybognathus nuchalis,PEARL RIVER ALONG LEFT BANK .75 MILES BELOW RICHARDSON LDG,1988,4,14,Suttkus and Caruso,,,151705_03,sc dmdm djb,07/16/2024,na,64,52,1924,07/16/2024,"2fish above 70mm, other 2 were next largest",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,151705,12,Hybognathus nuchalis,PEARL RIVER ALONG LEFT BANK .75 MILES BELOW RICHARDSON LDG,1988,4,14,Suttkus and Caruso,,,151705_04,jt djb dmdm gmc,07/16/2024,na,65,48,1688,07/16/2024,"2fish above 70mm, other 2 were next largest",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TU,100831,585,Hybognathus nuchalis,pearl river just above coburn cr. along left bank,1977,1,19,suttkus and sorenson,,,100831_04,jt kl,07/16/2024,na,48,35,606,07/16/2024,"randomly selected from fish 70mm and under, so 340 our of 585",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,118314,154,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill; 4 mi S. of Bogalusa,1980,10,23,Suttkus and Gunning,,,118314_03,djb kl ,07/16/2024,f,101,84,8098,07/16/2024,randomly selected from 132 out of the 154 due to size restrictions,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,118314,154,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill; 4 mi S. of Bogalusa,1980,10,23,Suttkus and Gunning,,,118314_01,sc djb cjw,07/16/2024,na,72,58,2902,07/16/2024,randomly selected from 132 out of the 154 due to size restrictions,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TU,118314,154,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill; 4 mi S. of Bogalusa,1980,10,23,Suttkus and Gunning,,,118314_04,ij jt kl,07/16/2024,m,70,58,2820,07/17/2024,randomly selected from 132 out of the 154 due to size restrictions,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,100831,585,Hybognathus nuchalis,pearl river just above coburn cr. along left bank,1977,1,19,suttkus and sorenson,,,100831_01,SC DJB DMDM,07/16/2024,NA,54,42,1035,07/17/2024,"randomly selected from fish 70mm and under, so 340 our of 585",,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
TU,197038,138,Hybognathus nuchalis,Pearl River along left bank opposite Bogalusa Creek,2004,4,24,RD and JS Suttkus,,,197038_03,DJB JT CJW,07/16/2024,NA,62,49,2128,07/17/2024,4 Largest selected,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,151705,12,Hybognathus nuchalis,PEARL RIVER ALONG LEFT BANK .75 MILES BELOW RICHARDSON LDG,1988,4,14,Suttkus and Caruso,,,151705_01,sc djb gmc,07/16/2024,na,74,60,2904,07/17/2024,"2fish above 70mm, other 2 were next largest",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
TU,160024,16,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill; 4 mi S. of Bogalusa,1991,1,3,Suttkus and Caruso,,,160024_03,djb sc kl,07/16/2024,na,98,76,2098,07/17/2024,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TU,197275,117,Hybognathus nuchalis,Pearl River along left bank at River Mile 54,2004,7,17,RD and JS Suttkus,,,197275_02,sc clw,07/15/2024,na,62,49,1698,07/15/2024,"1 over 70mm, 3 next largest selected",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,na,27,0,0,0,0,na,na,0,0,0,0,0,0,0,0,0,0,na,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,197275,117,Hybognathus nuchalis,Pearl River along left bank at River Mile 54,2004,7,17,RD and JS Suttkus,,,197275_03,djb cjw,07/15/2024,na,69,55,2311,07/17/2024,"1 over 70mm, 3 next largest selected",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TU,197038,138,Hybognathus nuchalis,Pearl River along left bank opposite Bogalusa Creek,2004,4,24,RD and JS Suttkus,,,197038_04,sc jt gmc,07/17/2024,na,63,52,2081,07/17/2024,4 Largest selected,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,160024,16,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill; 4 mi S. of Bogalusa,1991,1,3,Suttkus and Caruso,,,160024_01,sc ij dmdm,07/16/2024,na,113,93,12164,07/17/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,160024,16,Hybognathus nuchalis,Pearl river along left bank just below Pools Bluff Sill; 4 mi S. of Bogalusa,1991,1,3,Suttkus and Caruso,,,160024_04,jt djb ij kl,07/16/2024,na,96,73,6710,07/17/2024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,30995,8,Hybognathus nuchalis,"Pearl R. just above mouth of Coburn Cr., 1.5mi E of HWY 7 in Bogalusa",1963,12,12,Suttkus and Gunning,,,30995_01,JT DMDM KL,07/08/2024,na,78,60,3996,07/18/2024,4 smallest selected,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0,0,0,0,71,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TU,30995,8,Hybognathus nuchalis,"Pearl R. just above mouth of Coburn Cr., 1.5mi E of HWY 7 in Bogalusa",1963,12,12,Suttkus and Gunning,,,30995_03,JT IJ GMC,07/18/2024,na,83,65,4592,07/18/2024,4 smallest selected,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,186646,19,Hybognathus nuchalis,Pearl River along left bank opposite Bogalusa Creek,1998,10,10,RD and JS Suttkus,,,186646_02,SC CJW KL,07/18/2024,na,67,53,2457,07/18/2024,"4 largest chosen, none larger than 70mm.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,146778,169,Hybognathus nuchalis,Pearl River along left bank just below Pools Bluff Sill,1986,10,9,Suttkus and Caruso,,,146778_01,JT IJ GMC,07/17/2024,na,70,53,2710,07/18/2024,Randomly selected from 9 fish 70mm and above,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TU,186646,19,Hybognathus nuchalis,Pearl River along left bank opposite Bogalusa Creek,1998,10,10,RD and JS Suttkus,,,186646_01,JT IJ KL,07/18/2024,na,70,54,3012,07/18/2024,No individuals 70mm or up found so next largest 4 selected.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,146778,169,Hybognathus nuchalis,Pearl River along left bank just below Pools Bluff Sill ,1986,10,9,Suttkus and Caruso,,,146778_02,DJB DMDM,07/17/2024,F,71,54,2759,07/18/2024,Randomly selected from 9 fish 70mm and above,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,85,0,0,0,,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
TU,197038,138,Hybognathus nuchalis,Pearl River along left bank opposite Bogalusa Creek,2004,4,24,R.D. and J.S. Suttkus,,,197038_01,SC IJ GMC,07/16/2024,na,63,51,1956,07/18/2024,4 largest selected,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,186646,19,Hybognathus nuchalis,Pearl River along left bank opposite Bogalusa Creek,1998,10,10,RD and JS Suttkus,,,186646_04,SC IJ CJW,07/18/2024,na,65,53,2221,07/18/2024,"4 largest individuals selected, none over 70mm",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,43824,152,Hybognathus nuchalis,Pearl River just below Sill at Pools Bluff; 4mi south of Bogalusa,1967,2,28,Suttkus and Clemson,,,43824_04,JT DMDM KL,07/17/2024,F,65,50,2112,07/18/2024,Randomly selected from a group of 21 due to size (less than or equal to 70mm),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TU,43824,152,Hybognathus nuchalis,Pearl River just below sill at Pools Bluff; 4 miles south of Bogalusa,1967,2,28,Suttkus and Clemson,,,43824_02,SC IJ CJW,07/17/2024,F,61,48,1462,07/18/2024,Randomly selected from group of 21 due to size restrictions,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0
TU,146778,169,Hybognathus nuchalis,Pearl River along left bank just below Pools Bluff Sill,1986,10,9,Suttkus and Caruso,,,146778_03,DJB GMC,07/17/2024,na,91,73,5703,07/18/2024,Randomly selected from 9 fish 70mm and above.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,43824,152,Hybognathus nuchalis,Pearl River just below Sill at Pools Bluff: 4 miles south of Bogalusa,1967,2,28,Suttkus and Clemson,,,43824_01,DJB DMDM KL,07/17/2024,na,65,51,2168,07/18/2024,Randomly selected from a group of 21 due to size (less than or equal to 70mm),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TU,43824,152,Hybognathus nuchalis,"Pearl River just below sill at Pools Bluff, 4 mile South of Bogolusa",1967,2,28,Suttkus and Clemson,,,43824_03,DJB DMDM,07/17/2024,F,70,56,2943,07/18/2024,Randomly selected from group of 21 due to size restrictions,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TU,197038,138,Hybognathus nuchalis,Pearl River along left bank opposite Bogalusa Creek,2004,4,24,R.D. and J.S. Suttkus,,,197038_02,DJB CJW,07/16/2024,na,58,49,1748,07/18/2024,4 largest selected,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,100831,585,Hybognathus nuchalis,pearl river just above coburn cr. along left bank,1977,1,19,Suttkus and Sorensen,,,100831_03,SC GMC KL,07/17/2024,na,59,47,1319,07/18/2024,Randomly selected from 340 fish 70mm and under (not 585 fish in jar),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,100831,585,Hybognathus nuchalis,Pearl River just above Coburn Cr. along left bank 1.5mi E of Bogalusa,1977,1,19,Suttkus and Sorensen,,,100831_02,SC JT GMC,07/16/2024,na,52,40,783,07/18/2024,Randomly selected from 340 fish 70mm and under (not 585 fish in jar),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TU,30995,8,Hybognathus nuchalis,Pearl river just above mouth of coburn creek (on opposite side of river) 1.5 miles east of Bogalusa,1963,12,12,suttkus and gunning,,,30995_04,sc ij dmdm,07/18/2024,f,88,70,6293,07/18/2024,4 smallest selected,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TU,30995,8,Hybognathus nuchalis,Pearl river just above mouth of coburn creek (on opposite side of river) 1.5 miles east of Bogalusa,1963,12,12,suttkus and gunning,,,30995_02,SC CJW,07/18/2024,NA,84,68,5293,07/18/2024,4 smallest selected,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
TU,146778,169,Hybognathus nuchalis,Pearl River along left bank just below Pools Bluff Sill,1986,10,9,Suttkus and Caruso,,,146778_04,SC IJ JT CLW,07/17/2024,NA,73,60,3236,07/18/2024,Randomly selected from 9 fish 70mm and above.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
TU,42915,330,Hybognathus nuchalis,PEARL RIVER JUST BELOW POOLS BLUFF SILL; 4 MI S OF BOGALUSA,1967,1,6,"RD SUTTKUS, SUTTKUS, DAGELS, AND JORDAN",,,42915_01,JT DMDM,07/18/2024,NA,71,54,2783,07/18/2024,116 VIABLE DUE TO SIZE REQUIREMENTS (UNDER 70MM),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
